Gene,Expression,Age,Class,MainType,ClusterName,Subclass
Tubb3,21.417142857142856,13.0,Neuron,Neurons,Neur789,Epithalamus glutamatergic
Tubb3,45.90857142857143,11.0,Neuron,Neurons,Neur791,Epithalamus glutamatergic
Tubb3,40.48122866894198,11.0,Neuron,Neurons,Neur792,Diencephalon glutamatergic
Tubb3,28.748251748251747,16.5,Neuron,Neurons,Neur793,Diencephalon glutamatergic
Tubb3,23.476190476190474,15.5,Neuron,Neurons,Neur794,Diencephalon glutamatergic
Tubb3,29.385964912280702,11.0,Neuron,Neurons,Neur795,Diencephalon glutamatergic
Tubb3,6.379310344827586,17.5,Neuron,Neurons,Neur796,Diencephalon glutamatergic
Olig2,0.002004008016032064,13.0,Neural crest,Neurons,NeurCrest1,Neural crest
Olig2,0.2585034013605442,16.5,Glioblast,Glioblasts,GblF1,Forebrain
Olig2,0.1111111111111111,11.0,Glioblast,Glioblasts,GblF4,Forebrain
Olig2,0.05449591280653951,11.0,Glioblast,Glioblasts,GblF5,Forebrain
Olig2,0.2125984251968504,12.0,Glioblast,Glioblasts,GblF7,Forebrain
Olig2,0.0,13.0,Radial glia,Radial glia,RglDF1,Dorsal forebrain
Olig2,0.00625,12.0,Radial glia,Radial glia,RglDF2,Dorsal forebrain
Olig2,0.01694915254237288,13.5,Radial glia,Radial glia,RglDF3,Dorsal forebrain
Olig2,0.008992805755395683,16.5,Radial glia,Radial glia,RglDF4,Dorsal forebrain
Olig2,0.0076045627376425855,11.0,Radial glia,Radial glia,RglDF5,Dorsal forebrain
Olig2,0.00974025974025974,11.0,Radial glia,Radial glia,RglDF6,Dorsal forebrain
Olig2,0.022538552787663108,11.0,Radial glia,Radial glia,RglDF8,Dorsal forebrain
Olig2,0.02702702702702703,16.25,Radial glia,Radial glia,RglDF9,Dorsal forebrain
Olig2,0.0390625,14.0,Radial glia,Radial glia,RglDF10,Dorsal forebrain
Olig2,0.014084507042253521,13.5,Radial glia,Radial glia,RglDF11,Dorsal forebrain
Olig2,0.004819277108433735,13.0,Radial glia,Radial glia,RglDF12,Dorsal forebrain
Olig2,0.003616636528028933,16.25,Radial glia,Radial glia,RglDF14,Dorsal forebrain
Olig2,0.0,13.0,Radial glia,Radial glia,RglDF15,Dorsal forebrain
Olig2,0.008264462809917356,17.0,Radial glia,Radial glia,RglCH1,Cortical hem
Olig2,0.0056179775280898875,13.0,Radial glia,Radial glia,RglMHB1,Midbrain-hindbrain boundary
Olig2,0.0,12.5,Radial glia,Radial glia,RglMHB2,Midbrain-hindbrain boundary
Olig2,0.0,12.0,Radial glia,Radial glia,RglMHB3,Midbrain-hindbrain boundary
Olig2,0.0,12.0,Radial glia,Radial glia,RglMHB4,Midbrain-hindbrain boundary
Olig2,0.03419972640218878,13.0,Radial glia,Radial glia,RglVM1,Ventral hindbrain
Olig2,0.04493526275704494,13.0,Radial glia,Radial glia,RglVM2,Ventral midbrain
Olig2,0.017114914425427872,13.5,Radial glia,Radial glia,RglDM1,Dorsal midbrain
Olig2,0.0021945866861741038,12.5,Radial glia,Radial glia,RglHRP,Hindbrain roof plate
Olig2,0.0,12.5,Radial glia,Radial glia,RglDH1,Dorsal hindbrain
Olig2,0.006565988181221274,13.5,Radial glia,Radial glia,RglDH2,Dorsal hindbrain
Olig2,0.02564102564102564,13.5,Radial glia,Radial glia,RglMBP,Midbrain basal plate
Olig2,0.0,12.5,Radial glia,Radial glia,RglMFP,Midbrain floor plate
Olig2,0.0037735849056603774,12.5,Radial glia,Radial glia,RglHFP,Hindbrain floor plate
Olig2,0.07033639143730887,13.0,Radial glia,Radial glia,RglHypFP,Hypothalamic floor-plate like
Olig2,0.0106951871657754,12.0,Radial glia,Radial glia,RglF1,Forebrain
Olig2,0.05084745762711865,17.0,Radial glia,Radial glia,RglF2,Forebrain
Olig2,0.1724137931034483,12.0,Radial glia,Radial glia,RglZLI,Zona limitans intrathalamica
Olig2,0.01818181818181818,12.5,Radial glia,Radial glia,RglRP,Roof plate
Olig2,0.12485549132947976,12.5,Radial glia,Radial glia,RglCH2,Cortical hem
Olig2,0.040345821325648415,8.0,Radial glia,Radial glia,RglACP,Anteromedial cerebral pole
Olig2,0.4456404736275565,14.5,Radial glia,Radial glia,RglF3,Forebrain
Olig2,0.1367419738406659,16.0,Radial glia,Radial glia,RglF5,Forebrain
Olig2,0.01904761904761905,17.0,Radial glia,Radial glia,RglF7,Forebrain
Olig2,0.12716763005780346,15.0,Radial glia,Radial glia,RglF8,Forebrain
Olig2,0.15441176470588236,14.0,Radial glia,Radial glia,RglF9,Forebrain
Olig2,0.13043478260869565,12.5,Radial glia,Radial glia,RglF10,Forebrain
Olig2,0.19285714285714287,15.0,Radial glia,Radial glia,RglF11,Forebrain
Olig2,0.19904076738609114,16.0,Radial glia,Radial glia,RglF13,Forebrain
Olig2,0.571347678369196,14.0,Radial glia,Radial glia,RglF14,Forebrain
Olig2,0.1168289290681502,16.5,Radial glia,Radial glia,RglDD,Dorsal diencephalon
Olig2,0.054223149113660066,17.5,Radial glia,Radial glia,RglH1,Mixed region
Olig2,0.0345821325648415,15.5,Radial glia,Radial glia,RglM1,Midbrain
Olig2,0.007017543859649123,10.0,Radial glia,Radial glia,RglM2,Midbrain
Olig2,0.021702838063439065,15.0,Radial glia,Radial glia,RglM3,Midbrain
Olig2,0.012165450121654502,15.5,Radial glia,Radial glia,RglM4,Midbrain
Olig2,0.015723270440251572,14.0,Radial glia,Radial glia,RglH2,Mixed region
Olig2,0.005698005698005698,16.0,Radial glia,Radial glia,RglH3,Hindbrain
Olig2,0.02,10.0,Radial glia,Radial glia,RglH4,Hindbrain
Olig2,0.0,15.5,Radial glia,Radial glia,RglSC,Spinal cord
Olig2,0.211340206185567,13.0,Radial glia,Radial glia,RglEpen2,Ependymal-like
Olig2,0.0,17.0,Radial glia,Radial glia,RglEpen4,Ependymal-like
Olig2,0.0,15.0,Radial glia,Radial glia,RglEpen5,Ependymal-like
Olig2,0.0,14.5,Radial glia,Radial glia,RglHyp1,Hypothalamus
Olig2,0.014084507042253521,10.0,Radial glia,Radial glia,RglHyp2,Hypothalamus
Olig2,0.058823529411764705,14.5,Radial glia,Radial glia,RglHyp3,Hypothalamus
Olig2,0.125,12.5,Radial glia,Radial glia,RglHyp4,Hypothalamus
Olig2,0.11764705882352941,14.0,Radial glia,Radial glia,RglMHB5,Late isthmic organizer
Olig2,0.10526315789473684,15.5,Radial glia,Radial glia,RglMix1,Mixed region
Olig2,0.052478134110787174,17.5,Radial glia,Radial glia,RglH5,Hindbrain
Olig2,0.029197080291970802,12.0,Radial glia,Radial glia,RglDH3,Dorsal hindbrain
Olig2,0.00684931506849315,14.5,Radial glia,Radial glia,RglDH4,Dorsal hindbrain
Olig2,0.18085106382978725,11.0,Radial glia,Radial glia,RglDE1,Diencephalon
Olig2,0.0763888888888889,17.5,Radial glia,Radial glia,RglDE2,Diencephalon
Olig2,0.0,13.0,Radial glia,Radial glia,RglDERP1,Diencephalic roof plate
Olig2,0.0,12.0,Radial glia,Radial glia,RglDERP2,Diencephalic roof plate
Olig2,0.10548523206751055,13.0,Glioblast,Glioblasts,GblM1,Midbrain
Olig2,0.018726591760299626,12.5,Glioblast,Glioblasts,GblM3,Midbrain
Olig2,0.76,15.0,Glioblast,Glioblasts,GblF8,Forebrain
Olig2,0.5166666666666667,12.5,Glioblast,Glioblasts,GblF9,Forebrain
Olig2,0.21518987341772153,12.0,Glioblast,Glioblasts,GblF10,Forebrain
Olig2,0.18315018315018314,13.0,Glioblast,Glioblasts,GblF11,Forebrain
Olig2,0.3568904593639576,14.0,Glioblast,Glioblasts,GblF12,Forebrain
Olig2,0.04411764705882353,13.0,Glioblast,Glioblasts,GblMix1,Mixed region
Olig2,0.11051693404634581,12.0,Glioblast,Glioblasts,GblH1,Hindbrain
Olig2,0.32839506172839505,14.5,Glioblast,Glioblasts,GblH2,Hindbrain
Olig2,0.49696969696969695,14.0,Glioblast,Glioblasts,GblH3,Hindbrain
Olig2,0.15730337078651685,15.5,Glioblast,Glioblasts,GblH4,Hindbrain
Olig2,0.09743589743589744,11.0,Glioblast,Glioblasts,GblH6,Hindbrain
Olig2,2.2355555555555555,12.5,Glioblast,OPCs,PreOPC1,PreOPC
Olig2,3.307565789473684,12.0,Glioblast,OPCs,PreOPC2,PreOPC
Olig2,2.9469026548672566,13.5,Glioblast,OPCs,PreOPC3,PreOPC
Olig2,2.4072769953051645,11.0,Glioblast,Glioblasts,GblO1,Mixed region
Olig2,1.6597510373443984,12.0,Glioblast,Glioblasts,GblO2,Mixed region
Olig2,2.0,14.0,Glioblast,OPCs,OPC1,Undefined
Olig2,3.0,16.0,Oligodendrocyte,OPCs,OPC2,Undefined
Olig2,3.2742616033755274,13.0,Oligodendrocyte,OPCs,OPC3,Oligodendrocyte precursor cell
Olig2,2.801324503311258,12.0,Oligodendrocyte,OPCs,OPC4,Oligodendrocyte precursor cell
Olig2,2.4295010845986984,13.5,Oligodendrocyte,OPCs,OPC5,Oligodendrocyte precursor cell
Olig2,2.7468879668049793,12.0,Oligodendrocyte,OPCs,OPC6,Oligodendrocyte precursor cell
Olig2,2.9930555555555554,12.0,Oligodendrocyte,OPCs,OPC7,Oligodendrocyte precursor cell
Olig2,0.0,17.0,Neuroblast,Neuroblasts,NblM1,Midbrain GABAergic
Olig2,0.022727272727272728,15.5,Neuroblast,Neuroblasts,NblM3,Midbrain
Olig2,0.0,16.5,Neuroblast,Neuroblasts,NblM4,Midbrain
Olig2,0.034482758620689655,13.0,Neuroblast,Neuroblasts,NblF1,Forebrain glutamatergic
Olig2,0.13961605584642234,15.5,Neuroblast,Neuroblasts,NblF2,Forebrain
Olig2,0.05069124423963134,14.0,Neuroblast,Neuroblasts,NblF3,Forebrain GABAergic
Olig2,0.13636363636363635,12.5,Neuroblast,Neuroblasts,NblF5,Forebrain GABAergic
Olig2,0.05063291139240506,12.5,Neuroblast,Neuroblasts,NblF6,Forebrain GABAergic
Olig2,0.006211180124223602,12.0,Neuroblast,Neuroblasts,NblMN1,Motor neuron
Olig2,0.018691588785046728,11.0,Neuroblast,Neuroblasts,NblMN2,Motor neuron
Olig2,0.0,16.5,Neuroblast,Neuroblasts,NblM5,Midbrain
Olig2,0.0,12.0,Neuroblast,Neuroblasts,NblM6,Midbrain
Olig2,0.032467532467532464,11.0,Neuroblast,Neuroblasts,NblM7,Midbrain
Olig2,0.03498542274052478,8.5,Neuroblast,Neuroblasts,NblMix2,Mixed region
Olig2,0.004098360655737705,13.0,Neuroblast,Neuroblasts,NblH1,Hindbrain
Olig2,0.019404915912031046,17.0,Neuroblast,Neuroblasts,NblM7,Midbrain
Olig2,0.05263157894736842,13.0,Neuroblast,Neuroblasts,NblM8,Midbrain
Olig2,0.0989010989010989,14.0,Neuroblast,Neuroblasts,NblM9,Midbrain
Olig2,0.07432432432432433,12.5,Neuroblast,Neuroblasts,NblM10,Midbrain
Olig2,0.02040816326530612,14.5,Neuroblast,Neuroblasts,NblMix4,Mixed region
Olig2,0.034782608695652174,15.0,Neuroblast,Neuroblasts,NblH5,Hindbrain
Olig2,0.05426356589147287,8.5,Neuroblast,Neuroblasts,NblH6,Hindbrain
Olig2,0.3269230769230769,16.0,Neuroblast,Neuroblasts,NblH7,Hindbrain
Olig2,0.2768361581920904,12.5,Neuroblast,Neuroblasts,NblH8,Hindbrain
Olig2,0.0,9.0,Neuroblast,Neuroblasts,NblH9,Hindbrain
Olig2,0.19718309859154928,14.5,Neuroblast,Neuroblasts,NblMix5,Mixed region
Olig2,0.1005586592178771,16.0,Neuroblast,Neuroblasts,NblF8,Forebrain
Olig2,0.05909090909090909,15.0,Neuroblast,Neuroblasts,NblF10,Forebrain glutamatergic
Olig2,0.09090909090909091,13.0,Neuroblast,Neuroblasts,NblF11,Forebrain glutamatergic
Olig2,0.0,15.5,Neuroblast,Neuroblasts,NblH10,Hindbrain
Olig2,0.0,12.5,Neuroblast,Neuroblasts,NblMix6,Mixed region
Olig2,0.0,13.5,Neuroblast,Neuroblasts,NblH11,Hindbrain
Olig2,0.25196850393700787,14.5,Neuroblast,Neuroblasts,NblMix7,Mixed region glutamatergic
Olig2,0.1242603550295858,14.5,Neuroblast,Neuroblasts,NblM11,Midbrain glutamatergic
Olig2,0.028169014084507043,14.0,Neuroblast,Neuroblasts,NblM12,Midbrain glutamatergic
Olig2,0.011494252873563218,12.5,Neuroblast,Neuroblasts,NblH14,Hindbrain
Olig2,0.008403361344537815,12.5,Neuroblast,Neuroblasts,NblH16,Hindbrain
Olig2,0.012578616352201259,16.0,Neuroblast,Neuroblasts,NblH17,Hindbrain
Olig2,0.47368421052631576,13.5,Neuroblast,Neuroblasts,NblF12,Forebrain
Olig2,0.0,8.5,Neuroblast,Neuroblasts,NblSN1,Sensory neuron
Olig2,0.005917159763313609,11.0,Undefined,Neuroblasts,NblSN4,Sensory neuron
Olig2,0.0,8.5,Neuroblast,Neuroblasts,NblSN5,Sensory neuron
Olig2,0.0,11.0,Neuroblast,Neuroblasts,NblSN8,Sensory neuron
Olig2,0.02030456852791878,13.0,Neuroblast,Neuroblasts,Nbl387,Midbrain glutamatergic
Olig2,0.014778325123152709,13.5,Neuroblast,Neuroblasts,Nbl388,Midbrain glutamatergic
Olig2,0.012345679012345678,15.5,Neuroblast,Neuroblasts,Nbl389,Sensory neuron
Olig2,0.007246376811594203,13.0,Neuroblast,Neuroblasts,Nbl390,Midbrain glutamatergic
Olig2,0.0,13.5,Neuroblast,Neuroblasts,Nbl391,Midbrain glutamatergic
Olig2,0.13122171945701358,13.0,Neuroblast,Neuroblasts,Nbl392,Midbrain glutamatergic
Olig2,0.026217228464419477,14.5,Neuroblast,Neuroblasts,Nbl393,Hindbrain glutamatergic
Olig2,0.018633540372670808,12.5,Neuroblast,Neuroblasts,Nbl394,Hindbrain glutamatergic
Olig2,0.40551181102362205,15.0,Neuroblast,Neuroblasts,Nbl395,Hindbrain glutamatergic
Olig2,0.0,12.5,Neuroblast,Neuroblasts,Nbl396,Hindbrain glutamatergic
Olig2,0.0,12.5,Neuroblast,Neuroblasts,Nbl398,Hindbrain glutamatergic
Olig2,0.012903225806451613,10.0,Neuroblast,Neuroblasts,Nbl399,Hindbrain glutamatergic
Olig2,0.011235955056179775,12.5,Neuroblast,Neuroblasts,Nbl400,Hindbrain glutamatergic
Olig2,0.0,15.0,Neuroblast,Neuroblasts,Nbl401,Spinal cord glutamatergic
Olig2,0.041811846689895474,14.5,Neuroblast,Neuroblasts,Nbl402,Hindbrain GABAergic
Olig2,0.13656387665198239,10.0,Neuroblast,Neuroblasts,Nbl403,Hindbrain GABAergic
Olig2,0.0694980694980695,17.5,Neuroblast,Neuroblasts,Nbl404,Hindbrain glycinergic
Olig2,0.006734006734006734,12.5,Neuroblast,Neuroblasts,Nbl405,Hindbrain glycinergic
Olig2,0.008695652173913044,13.5,Neuroblast,Neuroblasts,Nbl406,Hindbrain glycinergic
Olig2,0.009404388714733543,12.5,Neuroblast,Neuroblasts,Nbl408,Hindbrain glycinergic
Olig2,0.0,12.5,Neuroblast,Neuroblasts,Nbl409,Hindbrain GABAergic
Olig2,0.0,13.0,Neuroblast,Neuroblasts,Nbl410,Midbrain
Olig2,0.015384615384615385,13.0,Neuroblast,Neuroblasts,Nbl411,Midbrain
Olig2,0.004016064257028112,13.0,Neuroblast,Neuroblasts,Nbl412,Midbrain glutamatergic
Olig2,0.015873015873015872,15.0,Neuroblast,Neuroblasts,Nbl414,Midbrain glutamatergic
Olig2,0.030254777070063694,16.5,Neuroblast,Neuroblasts,Nbl415,Midbrain glutamatergic
Olig2,0.13043478260869565,13.0,Neuroblast,Neuroblasts,Nbl416,Midbrain glutamatergic
Olig2,0.0025906735751295338,13.0,Neuroblast,Neuroblasts,Nbl419,Midbrain glutamatergic
Olig2,0.004878048780487805,16.0,Neuroblast,Neuroblasts,Nbl421,Thalamus glutamatergic
Olig2,0.0,16.0,Neuroblast,Neuroblasts,Nbl422,Thalamus glutamatergic
Olig2,0.0707070707070707,15.5,Neuroblast,Neuroblasts,Nbl423,Thalamus glutamatergic
Olig2,0.09090909090909091,15.0,Neuroblast,Neuroblasts,Nbl424,Thalamus glutamatergic
Olig2,0.0,14.5,Neuroblast,Neuroblasts,Nbl425,Neuronal intermediate progenitor
Olig2,0.0022304832713754648,12.5,Neuroblast,Neuroblasts,Nbl428,Neuronal intermediate progenitor
Olig2,0.0,12.5,Neuroblast,Neuroblasts,Nbl429,Forebrain glutamatergic
Olig2,0.0,17.0,Neuroblast,Neuroblasts,Nbl430,Neuronal intermediate progenitor
Olig2,0.0,15.5,Neuroblast,Neuroblasts,Nbl431,Forebrain glutamatergic
Olig2,0.001589825119236884,16.0,Neuroblast,Neuroblasts,Nbl433,Neuronal intermediate progenitor
Olig2,0.0,12.5,Neuroblast,Neuroblasts,Nbl435,Forebrain glutamatergic
Olig2,0.007722007722007722,16.0,Neuroblast,Neuroblasts,Nbl437,Neuronal intermediate progenitor
Olig2,0.014736842105263158,17.5,Neuroblast,Neuroblasts,Nbl438,Neuronal intermediate progenitor
Olig2,0.033632286995515695,16.25,Neuroblast,Neuroblasts,Nbl440,Neuronal intermediate progenitor
Olig2,0.011494252873563218,16.0,Neuroblast,Neuroblasts,Nbl442,Neuronal intermediate progenitor
Olig2,0.027993779160186624,16.0,Neuroblast,Neuroblasts,Nbl443,Neuronal intermediate progenitor
Olig2,0.014705882352941176,16.25,Neuroblast,Neuroblasts,Nbl444,Neuronal intermediate progenitor
Olig2,0.0,10.0,Neuroblast,Neuroblasts,Nbl445,Neuronal intermediate progenitor
Olig2,0.016666666666666666,10.0,Neuroblast,Neuroblasts,Nbl447,Neuronal intermediate progenitor
Olig2,0.0,11.0,Neuroblast,Neuroblasts,Nbl448,Undefined
Olig2,0.35185185185185186,16.5,Neuroblast,Neuroblasts,Nbl449,Forebrain GABAergic
Olig2,0.39712918660287083,15.0,Neuroblast,Neuroblasts,Nbl450,Forebrain GABAergic
Olig2,0.2262295081967213,13.0,Neuroblast,Neuroblasts,Nbl451,Forebrain GABAergic
Olig2,0.26858275520317143,10.0,Neuroblast,Neuroblasts,Nbl452,Forebrain GABAergic
Olig2,0.04054054054054054,10.0,Neuroblast,Neuroblasts,Nbl454,Forebrain GABAergic
Olig2,0.13957597173144876,10.0,Neuroblast,Neuroblasts,Nbl455,Forebrain GABAergic
Olig2,0.32786885245901637,9.0,Neuroblast,Neuroblasts,Nbl456,Forebrain GABAergic
Olig2,0.016144349477682812,16.0,Neuroblast,Neuroblasts,Nbl458,Forebrain GABAergic
Olig2,0.1724137931034483,11.0,Neuroblast,Neuroblasts,Nbl459,Hindbrain
Olig2,0.02459016393442623,10.0,Neuroblast,Neuroblasts,Nbl460,Hindbrain
Olig2,0.2087912087912088,10.0,Neuroblast,Neuroblasts,Nbl461,Hindbrain
Olig2,0.09009009009009009,13.0,Neuroblast,Neuroblasts,Nbl462,Hindbrain
Olig2,0.07926829268292683,12.0,Neuroblast,Neuroblasts,Nbl463,Hindbrain
Olig2,0.8181818181818182,18.0,Neuroblast,Neuroblasts,Nbl464,Hindbrain
Olig2,0.0,14.5,Neuroblast,Neuroblasts,Nbl465,Hindbrain glycinergic
Olig2,0.0,13.0,Neuroblast,Neuroblasts,Nbl466,Hindbrain glycinergic
Olig2,0.05128205128205128,14.0,Neuroblast,Neuroblasts,Nbl467,Hindbrain glycinergic
Olig2,0.2916666666666667,12.0,Neuroblast,Neuroblasts,Nbl468,Undefined
Olig2,0.20346320346320346,9.0,Neuroblast,Neuroblasts,Nbl470,Mixed region glutamatergic
Olig2,0.045454545454545456,14.5,Neuroblast,Neuroblasts,Nbl471,Mixed region glutamatergic
Olig2,0.07142857142857142,12.5,Neuroblast,Neuroblasts,Nbl472,Mixed region glutamatergic
Olig2,0.0,14.5,Neuroblast,Neuroblasts,Nbl473,Hindbrain glutamatergic
Olig2,0.0,12.0,Neuroblast,Neuroblasts,Nbl474,Hindbrain glutamatergic
Olig2,0.01079136690647482,12.5,Neuroblast,Neuroblasts,Nbl475,Hindbrain glutamatergic
Olig2,0.010101010101010102,11.0,Neuroblast,Neuroblasts,Nbl477,Hindbrain
Olig2,0.015151515151515152,11.0,Neuroblast,Neuroblasts,Nbl478,Hindbrain
Olig2,0.038461538461538464,15.5,Neuroblast,Neuroblasts,Nbl480,Hindbrain
Olig2,0.021739130434782608,13.0,Neuroblast,Neuroblasts,Nbl481,Hindbrain
Olig2,0.007246376811594203,15.5,Neuroblast,Neuroblasts,Nbl483,Hindbrain
Olig2,0.0054446460980036296,13.5,Neuroblast,Neuroblasts,Nbl485,Hindbrain
Olig2,0.0851063829787234,13.5,Neuroblast,Neuroblasts,Nbl488,Hindbrain glutamatergic
Olig2,0.05363984674329502,13.0,Neuroblast,Neuroblasts,Nbl489,Hindbrain
Olig2,0.29,12.5,Neuroblast,Neuroblasts,Nbl490,Hindbrain glutamatergic
Olig2,1.1612903225806452,15.0,Neuroblast,Neuroblasts,Nbl491,Hindbrain glutamatergic
Olig2,0.0,13.0,Neuron,Neurons,Neur493,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur494,Cortical or hippocampal glutamatergic
Olig2,0.006666666666666667,13.5,Neuron,Neurons,Neur495,Cortical or hippocampal glutamatergic
Olig2,0.0021321961620469083,11.0,Neuron,Neurons,Neur496,Cortical or hippocampal glutamatergic
Olig2,0.0,16.0,Neuron,Neurons,Neur497,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur498,Cortical or hippocampal glutamatergic
Olig2,0.0,16.0,Neuron,Neurons,Neur499,Cortical or hippocampal glutamatergic
Olig2,0.0024096385542168677,12.5,Neuron,Neurons,Neur500,Cortical or hippocampal glutamatergic
Olig2,0.0,13.0,Neuron,Neurons,Neur501,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur504,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur505,Cortical or hippocampal glutamatergic
Olig2,0.0,14.5,Neuron,Neurons,Neur506,Cortical or hippocampal glutamatergic
Olig2,0.002178649237472767,12.0,Neuron,Neurons,Neur508,Cortical or hippocampal glutamatergic
Olig2,0.0009000900090009,18.0,Neuron,Neurons,Neur511,Cortical or hippocampal glutamatergic
Olig2,0.0008841732979664014,13.0,Neuron,Neurons,Neur514,Cortical or hippocampal glutamatergic
Olig2,0.0008873114463176575,13.0,Neuron,Neurons,Neur516,Cortical or hippocampal glutamatergic
Olig2,0.0,12.5,Neuron,Neurons,Neur519,Cortical or hippocampal glutamatergic
Olig2,0.01639344262295082,13.0,Neuron,Neurons,Neur520,Cortical or hippocampal glutamatergic
Olig2,0.0,12.5,Neuron,Neurons,Neur521,Cortical or hippocampal glutamatergic
Olig2,0.0,12.5,Neuron,Neurons,Neur523,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur524,Cortical or hippocampal glutamatergic
Olig2,0.0,12.5,Neuron,Neurons,Neur525,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur527,Cortical or hippocampal glutamatergic
Olig2,0.0,15.5,Neuron,Neurons,Neur528,Cortical or hippocampal glutamatergic
Olig2,0.0,12.0,Neuron,Neurons,Neur529,Forebrain GABAergic
Olig2,0.002570694087403599,15.0,Neuron,Neurons,Neur530,Forebrain GABAergic
Olig2,0.005361930294906166,12.5,Neuron,Neurons,Neur532,Forebrain GABAergic
Olig2,0.0,16.0,Neuron,Neurons,Neur535,Forebrain GABAergic
Olig2,0.0,14.0,Neuron,Neurons,Neur536,Forebrain GABAergic
Olig2,0.0,15.0,Neuron,Neurons,Neur537,Forebrain GABAergic
Olig2,0.0,11.0,Neuron,Neurons,Neur539,Forebrain GABAergic
Olig2,0.025179856115107913,15.0,Neuron,Neurons,Neur540,Forebrain GABAergic
Olig2,0.0026954177897574125,14.0,Neuron,Neurons,Neur541,Forebrain GABAergic
Olig2,0.0,16.25,Neuron,Neurons,Neur542,Forebrain GABAergic
Olig2,0.008645533141210375,17.5,Neuron,Neurons,Neur544,Forebrain GABAergic
Olig2,0.0,12.5,Neuron,Neurons,Neur545,Forebrain GABAergic
Olig2,0.0,10.0,Neuron,Neurons,Neur546,Forebrain GABAergic
Olig2,0.0020876826722338203,16.5,Neuron,Neurons,Neur547,Forebrain GABAergic
Olig2,0.0,16.0,Neuron,Neurons,Neur548,Forebrain GABAergic
Olig2,0.011627906976744186,12.0,Neuron,Neurons,Neur550,Forebrain GABAergic
Olig2,0.0045662100456621,12.0,Neuron,Neurons,Neur551,Forebrain GABAergic
Olig2,0.0,12.0,Neuron,Neurons,Neur552,Forebrain GABAergic
Olig2,0.0,15.0,Neuron,Neurons,Neur553,Forebrain GABAergic
Olig2,0.0,12.5,Neuron,Neurons,Neur554,Forebrain GABAergic
Olig2,0.0,12.0,Neuron,Neurons,Neur555,Forebrain GABAergic
Olig2,0.058823529411764705,12.0,Neuron,Neurons,Neur556,Undefined
Olig2,0.0,11.0,Neuron,Neurons,Neur557,Undefined
Olig2,0.008583690987124463,11.0,Neuron,Neurons,Neur558,Forebrain GABAergic
Olig2,0.013123359580052493,12.5,Neuron,Neurons,Neur560,Forebrain GABAergic
Olig2,0.009433962264150943,13.5,Neuron,Neurons,Neur561,Forebrain GABAergic
Olig2,0.015873015873015872,12.0,Neuron,Neurons,Neur563,Forebrain GABAergic
Olig2,0.001607717041800643,16.0,Neuron,Neurons,Neur565,Forebrain GABAergic
Olig2,0.0,14.0,Neuron,Neurons,Neur566,Forebrain GABAergic
Olig2,0.021739130434782608,16.25,Neuron,Neurons,Neur567,Forebrain GABAergic
Olig2,0.0019305019305019305,11.0,Neuron,Neurons,Neur569,Forebrain GABAergic
Olig2,0.008602150537634409,12.5,Neuron,Neurons,Neur571,Forebrain GABAergic
Olig2,0.02390438247011952,15.0,Neuron,Neurons,Neur572,Forebrain GABAergic
Olig2,0.0,13.5,Neuron,Neurons,Neur576,Midbrain GABAergic
Olig2,0.0020161290322580645,13.0,Neuron,Neurons,Neur577,Midbrain GABAergic
Olig2,0.0,12.5,Neuron,Neurons,Neur582,Midbrain GABAergic
Olig2,0.0,11.0,Neuron,Neurons,Neur583,Midbrain GABAergic
Olig2,0.0,14.0,Neuron,Neurons,Neur589,Midbrain GABAergic
Olig2,0.0072992700729927005,15.5,Neuron,Neurons,Neur590,Hindbrain glycinergic
Olig2,0.0,15.0,Neuron,Neurons,Neur591,Midbrain-hindbrain GABAergic
